reporter,partner,year,export_usd,import_usd,trade_value,source,data_type,verification_status,currency,unit,bilateral_tariff,tariff_reduction,cumulative_reduction,distance_km,contiguity,common_language,gravity_score,reporter_gdp_billion,reporter_population_million,reporter_trade_percent_gdp,partner_gdp_billion,partner_population_million,partner_trade_percent_gdp,dataset_version,integration_timestamp,data_authenticity,hs_code,total_trade,trade_balance,gdp_reporter,gdp_partner,population_reporter,population_partner,product_description,data_source,collection_timestamp,reporter_iso,partner_iso,rep_exchange_rate,rep_GDP-CAP,rep_gdp_ppp_current_usd,rep_GDP-PPP-CAP,rep_gdp_current_usd,rep_GDP-VOL,rep_population,rep_total_exports_usd_k,rep_total_imports_usd_k,rep_tariff_ahs_weighted,rep_tariff_mfn_weighted,par_exchange_rate,par_GDP-CAP,par_gdp_ppp_current_usd,par_GDP-PPP-CAP,par_gdp_current_usd,par_GDP-VOL,par_population,par_total_exports_usd_k,par_total_imports_usd_k,par_tariff_ahs_weighted,par_tariff_mfn_weighted
THA,VNM,2014,118.17,78.78,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,196.95,39.39,2001.94,1455.96,69000000.0,97000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328519,THA,VNM,32.47983333,5801.1973604,1085038.904,15452.791964,407339.0,410639.1937,70.2163665,204283910.67,244508257.83,6.47,8.41,21148.0,2546.3795219,697214.1295,7604.9011646,233451.0,230492.3752,91.679578,186918674.89,167053034.32,5.29,8.84
THA,VNM,2015,61.49,40.99,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,102.48,20.5,1098.52,798.93,69000000.0,97000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328522,THA,VNM,34.24771667,5688.8499365,1119042.75,15863.767088,401296.0,423508.1441,70.5407955,189862592.21,236153735.35,7.21,8.89,21697.5675,2577.5653157,745927.7396,8036.000759,239258.0,246596.6325,92.823254,202330416.64,195758017.03,6.05,9.13
THA,VNM,2016,184.57,123.05,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,307.61,61.52,2048.31,1489.68,69000000.0,97000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328526,THA,VNM,35.296383333,5833.5721792,1157483.213,16334.826448,413366.0,438056.1579,70.8598415,186050893.48,241433220.77,7.19,8.45,21935.000833,2735.0604401,795832.3,8466.290571,257096.0,263094.6066,94.0001165,211488189.38,216726897.81,5.9,8.43
THA,VNM,2017,472.14,314.76,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,786.9,157.38,1081.29,786.39,69000000.0,97000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328529,THA,VNM,33.93981106,6413.0944456,1205839.839,16945.428193,456357.0,456357.0,71.160187,209958739.12,262594747.06,6.32,8.35,22370.08667,2956.1140611,851064.9603,8941.9204846,281354.0,281354.0,95.176977,251062198.66,263447213.47,5.89,8.32
THA,VNM,2018,224.96,149.97,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,374.94,74.99,578.73,420.89,69000000.0,97000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328532,THA,VNM,32.310225743,7099.7736307,1256761.95,17607.607148,506754.0,475628.765,71.3760785,231250511.36,280430322.8,6.64,8.47,22602.05,3222.3050435,914596.8609,9503.5570988,310106.0,302357.0435,96.2373195,273234684.27,296642636.85,5.77,8.39
THA,VNM,2019,145.51,97.01,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,242.52,48.5,2198.97,1599.25,69000000.0,97000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328535,THA,VNM,31.047605781,7605.7008872,1283337.04,17943.180803,543977.0,485686.2603,71.522271,219755477.99,274455584.07,6.45,8.65,23050.241667,3440.8974878,981904.2612,10104.621912,334365.0,324608.2313,97.1737755,286270839.31,325225902.38,5.4,8.39
THA,VNM,2020,156.92,104.61,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,261.53,52.31,807.26,587.1,69000000.0,97000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328539,THA,VNM,31.29367321,6985.5756128,1205477.324,16826.526547,500457.0,456219.8044,71.6414835,197955677.83,260938320.44,5.67,7.81,23208.36833,3534.0422007,1010038.125,10298.189807,346616.0,333909.0196,98.079191,293843822.96,351527253.03,4.53,7.6
THA,VNM,2021,535.51,357.01,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,892.52,178.5,2405.46,1749.42,69000000.0,97000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328542,THA,VNM,31.97709344,7048.470728,1223463.613,17057.146542,505568.0,463026.8185,71.727332,254099887.41,320261003.24,5.9,7.94,23159.78259,3700.7897657,1035911.677,10470.618544,366138.0,342462.5704,98.9350985,357022783.48,420575524.83,4.39,7.39
THA,VNM,2022,452.8,301.87,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,754.66,150.93,2680.89,1949.73,69000000.0,97000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328545,THA,VNM,35.06135021,6906.2623244,1255244.967,17498.281314,495423.0,475054.6541,71.735329,6189210000.0,4126170000.0,,,23271.2125,4101.1167112,1118988.257,11225.731382,408802.0,369926.8996,99.680655,4994389999.999999,3329590000.0,,
THA,VNM,2023,270.8,180.54,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,451.34,90.27,2263.99,1646.54,69000000.0,97000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328548,THA,VNM,34.80218858,7178.4635626,1278737.038,17833.941595,514713.317,483945.3629,71.702435,5371800000.0,3581190000.0,,,23787.31917,4330.6657952,1175457.224,11713.318926,434591.8032,388595.0042,100.3521915,3746570000.0,2497710000.0,,
VNM,CHN,2010,422.3,281.53,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,703.84,140.77,1199.65,3748.91,97000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328552,VNM,CHN,18612.916667,1683.1598537,552831.6656,6321.316196,147201.0,182760.9027,87.4551515,98169568.36,76816118.48,8.15,11.06,6.7702690287,4503.8219208,11884961.31,8793.5038005,6087192.374,7357040.383,1351.561514,1333059090.43,1937911681.5,7.09,7.77
VNM,CHN,2011,237.71,158.48,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,396.19,79.24,1220.55,3814.21,97000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328555,VNM,CHN,20509.75,1950.9244858,588285.8207,6649.6782193,172595.0,194481.71,88.468314,123383970.95,99879200.19,7.49,10.34,6.461461327,5551.5838494,13020073.2,9571.8190294,7551545.623,8059698.454,1360.250665,1616784547.02,2221071164.59,6.3,7.61
VNM,CHN,2012,582.81,388.54,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,971.35,194.27,1384.3,4325.93,97000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328558,VNM,CHN,20828.0,2185.1214746,620669.0699,6934.0476466,195591.0,205187.3049,89.5103555,132638064.4,129603396.99,6.76,9.48,6.3123328268,6230.0521088,14043935.27,10254.634032,8532186.353,8693490.556,1369.520865,1624172572.65,2304480905.73,6.08,7.3
VNM,CHN,2013,1034.85,689.9,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1724.76,344.95,752.37,2351.17,97000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328561,VNM,CHN,20933.41667,2359.5194441,655138.041,7233.251507,213709.0,216582.4196,90.573104,164165747.95,147140082.36,6.69,9.24,6.195758346,6940.1118887,15134607.87,10974.996099,9570470.1,9368639.773,1379.008041,1748337327.91,2397123775.55,5.94,7.23
VNM,CHN,2014,91.88,61.25,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,153.14,30.63,1683.27,5260.21,97000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328565,VNM,CHN,21148.0,2546.3795219,697214.1295,7604.9011646,233451.0,230492.3752,91.679578,186918674.89,167053034.32,5.29,8.84,6.143434094,7547.5412128,16258469.72,11714.000231,10475624.71,10064333.83,1387.951972,1741960455.31,2529204919.96,6.01,6.88
VNM,CHN,2015,90.81,60.54,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,151.34,30.27,1547.84,4836.99,97000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328568,VNM,CHN,21697.5675,2577.5653157,745927.7396,8036.000759,239258.0,246596.6325,92.823254,202330416.64,195758017.03,6.05,9.13,6.227488673,7923.0013247,17403280.43,12465.335176,11061572.91,10772995.68,1396.134174,1537067593.05,2473581490.39,6.15,7.1
VNM,CHN,2016,1126.52,751.01,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1877.53,375.51,356.36,1113.62,97000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328571,VNM,CHN,21935.000833,2735.0604401,795832.3,8466.290571,257096.0,263094.6066,94.0001165,211488189.38,216726897.81,5.9,8.43,6.6444778294,8000.6364249,18595190.74,13243.941371,11233314.63,11510813.17,1404.052632,1525797542.12,2396469750.69,6.11,6.85
VNM,CHN,2017,963.68,642.45,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1606.14,321.23,1557.18,4866.18,97000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328574,VNM,CHN,22370.08667,2956.1140611,851064.9603,8941.9204846,281354.0,281354.0,95.176977,251062198.66,263447213.47,5.89,8.32,6.758755086,8716.288978,19887035.12,14080.76508,12310491.94,12310491.94,1412.354727,1787239787.13,2647117289.59,5.5,6.61
VNM,CHN,2018,385.7,257.14,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,642.84,128.57,1639.84,5124.5,97000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328577,VNM,CHN,22602.05,3222.3050435,914596.8609,9503.5570988,310106.0,302357.0435,96.2373195,273234684.27,296642636.85,5.77,8.39,6.6159571774,9791.9798119,21229364.47,14960.698014,13894907.05,13141421.97,1419.008956,1987292151.09,2862195428.63,5.57,6.7
VNM,CHN,2019,267.83,178.55,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,446.38,89.28,1454.68,4545.87,97000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328582,VNM,CHN,23050.241667,3440.8974878,981904.2612,10104.621912,334365.0,324608.2313,97.1737755,286270839.31,325225902.38,5.4,8.39,6.9083850099,10031.446596,22526504.19,15824.504415,14279968.45,13944378.67,1423.520358,1924374506.81,2730865804.26,5.44,6.83
VNM,CHN,2020,830.92,553.95,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1384.87,276.97,290.81,908.79,97000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328585,VNM,CHN,23208.36833,3534.0422007,1010038.125,10298.189807,346616.0,333909.0196,98.079191,293843822.96,351527253.03,4.53,7.6,6.900767269,10299.194171,22996148.41,16125.131589,14687743.56,14235098.29,1426.106093,1943216340.33,2691026163.58,5.98,6.74
VNM,CHN,2021,894.14,596.09,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1490.23,298.05,422.8,1321.25,97000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328588,VNM,CHN,23159.78259,3700.7897657,1035911.677,10470.618544,366138.0,342462.5704,98.9350985,357022783.48,420575524.83,4.39,7.39,6.44897518,12492.984972,24939233.49,17483.582396,17820459.34,15437908.72,1426.437267,2419607092.09,3383435785.34,5.61,6.39
VNM,CHN,2022,891.96,594.64,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1486.61,297.32,999.49,3123.4,97000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328591,VNM,CHN,23271.2125,4101.1167112,1118988.257,11225.731382,408802.0,369926.8996,99.680655,4994389999.999999,3329590000.0,,,6.737158112,12547.038618,25684612.7,18022.018599,17881783.09,15899314.09,1425.179569,12269820000.0,8410469999.999999,,
VNM,CHN,2023,83.76,55.84,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,139.61,27.92,867.16,2709.86,97000000.0,1400000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328595,VNM,CHN,23787.31917,4330.6657952,1175457.224,11713.318926,434591.8032,388595.0042,100.3521915,3746570000.0,2497710000.0,,,7.083998423,12508.765211,27030519.58,19000.988238,17794780.92,16732458.69,1422.584933,8071820000.0,5573590000.0,,
VNM,JPN,2010,664.48,442.99,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1107.47,221.49,180.0,449.99,97000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328598,VNM,JPN,18612.916667,1683.1598537,552831.6656,6321.316196,147201.0,182760.9027,87.4551515,98169568.36,76816118.48,8.15,11.06,87.779875,44927.71708,4862800.107,37935.71537,5759071.769,4568552.05,128.185275,595809643.87,829607541.18,6.33,7.08
VNM,JPN,2011,512.64,341.76,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,854.4,170.88,1033.93,2584.82,97000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328601,VNM,JPN,20509.75,1950.9244858,588285.8207,6649.6782193,172595.0,194481.71,88.468314,123383970.95,99879200.19,7.49,10.34,79.80701983,48659.803012,4863957.917,37971.064627,6233147.172,4569639.801,128.0964325,721993840.66,897524447.55,5.91,6.87
VNM,JPN,2012,568.81,379.21,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,948.01,189.6,1303.81,3259.52,97000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328604,VNM,JPN,20828.0,2185.1214746,620669.0699,6934.0476466,195591.0,205187.3049,89.5103555,132638064.4,129603396.99,6.76,9.48,79.790455417,49030.306284,4930825.227,38543.667079,6272362.996,4632460.97,127.928285,735536916.49,883364655.11,5.99,6.91
VNM,JPN,2013,312.73,208.49,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,521.22,104.24,1021.04,2552.6,97000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328608,VNM,JPN,20933.41667,2359.5194441,655138.041,7233.251507,213709.0,216582.4196,90.573104,164165747.95,147140082.36,6.69,9.24,97.59565828,40809.422254,5029693.213,39379.499335,5212328.181,4725346.453,127.7236455,708583475.97,806986724.3,6.18,7.23
VNM,JPN,2014,58.13,38.75,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,96.88,19.38,1751.0,4377.5,97000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328611,VNM,JPN,21148.0,2546.3795219,697214.1295,7604.9011646,233451.0,230492.3752,91.679578,186918674.89,167053034.32,5.29,8.84,105.944781,38411.834908,5044591.442,39569.580363,4896994.405,4739343.19,127.4866045,707208557.48,781230169.07,5.14,6.32
VNM,JPN,2015,114.11,76.07,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,190.19,38.04,1646.61,4116.51,97000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328614,VNM,JPN,21697.5675,2577.5653157,745927.7396,8036.000759,239258.0,246596.6325,92.823254,202330416.64,195758017.03,6.05,9.13,121.0440257,34923.592074,5123318.682,40253.652019,4444930.652,4813306.645,127.2758725,595680877.63,714588499.06,5.86,6.85
VNM,JPN,2016,372.44,248.29,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,620.73,124.15,624.01,1560.01,97000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328617,VNM,JPN,21935.000833,2735.0604401,795832.3,8466.290571,257096.0,263094.6066,94.0001165,211488189.38,216726897.81,5.9,8.43,108.79290005,39349.477478,5161939.628,40594.067451,5003677.628,4849590.637,127.159951,570925547.86,728482296.73,5.48,6.45
VNM,JPN,2017,606.97,404.64,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1011.61,202.32,1770.89,4427.24,97000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328621,VNM,JPN,22370.08667,2956.1140611,851064.9603,8941.9204846,281354.0,281354.0,95.176977,251062198.66,263447213.47,5.89,8.32,112.1661411,38805.724619,5248419.242,41305.096184,4930837.369,4930837.369,127.06469,612176156.0,787221806.07,4.9,6.2
VNM,JPN,2018,410.65,273.76,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,684.41,136.88,777.72,1944.29,97000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328624,VNM,JPN,22602.05,3222.3050435,914596.8609,9503.5570988,310106.0,302357.0435,96.2373195,273234684.27,296642636.85,5.77,8.39,110.42317934,39719.049747,5282187.1,41620.394279,5040880.939,4962561.934,126.9134325,668775926.91,831891680.53,5.1,6.6
VNM,JPN,2019,276.26,184.18,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,460.44,92.09,559.1,1397.75,97000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328627,VNM,JPN,23050.241667,3440.8974878,981904.2612,10104.621912,334365.0,324608.2313,97.1737755,286270839.31,325225902.38,5.4,8.39,109.0096659,40394.768276,5260943.771,41523.028485,5117993.853,4942604.039,126.6994235,654804747.44,795029187.31,5.21,6.82
VNM,JPN,2020,673.73,449.15,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1122.88,224.58,1086.65,2716.62,97000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328630,VNM,JPN,23208.36833,3534.0422007,1010038.125,10298.189807,346616.0,333909.0196,98.079191,293843822.96,351527253.03,4.53,7.6,106.7745823,40026.961611,5042766.177,39925.453647,5055587.094,4737628.372,126.304543,593173166.59,721069676.57,4.09,6.33
VNM,JPN,2021,900.23,600.15,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1500.38,300.08,1414.4,3536.01,97000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328634,VNM,JPN,23159.78259,3700.7897657,1035911.677,10470.618544,366138.0,342462.5704,98.9350985,357022783.48,420575524.83,4.39,7.39,109.7543238,40059.256081,5171826.712,41150.970353,5034620.785,4858879.454,125.679338,704318189.05,850187993.81,3.69,6.0
VNM,JPN,2022,685.31,456.87,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1142.18,228.44,1850.48,4626.19,97000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328637,VNM,JPN,23271.2125,4101.1167112,1118988.257,11225.731382,408802.0,369926.8996,99.680655,4994389999.999999,3329590000.0,,,131.4981404,34051.945879,5221204.053,41770.441768,4256410.761,4905268.971,124.997578,9434580000.0,6289690000.0,,
VNM,JPN,2023,581.0,387.33,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,968.33,193.67,1227.92,3069.8,97000000.0,125000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328640,VNM,JPN,23787.31917,4330.6657952,1175457.224,11713.318926,434591.8032,388595.0042,100.3521915,3746570000.0,2497710000.0,,,140.4911001,33874.026624,5321611.072,42788.217198,4212944.753,4999600.361,124.3709465,10194200000.0,6796150000.0,,
VNM,KOR,2010,431.34,287.56,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,718.91,143.78,1488.88,2791.65,97000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328645,VNM,KOR,18612.916667,1683.1598537,552831.6656,6321.316196,147201.0,182760.9027,87.4551515,98169568.36,76816118.48,8.15,11.06,1156.46,23450.643722,1705335.547,34967.375184,1143672.241,1315022.521,48.7693325,382807012.58,468903832.31,4.7,5.85
VNM,KOR,2011,408.66,272.44,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,681.09,136.22,1018.23,1909.17,97000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328649,VNM,KOR,20509.75,1950.9244858,588285.8207,6649.6782193,172595.0,194481.71,88.468314,123383970.95,99879200.19,7.49,10.34,1108.233333,25510.881669,1768188.55,35991.723275,1253289.5,1363489.883,49.1276435,457837429.58,550285750.57,4.15,5.98
VNM,KOR,2012,608.71,405.8,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1014.51,202.9,1122.28,2104.28,97000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328652,VNM,KOR,20828.0,2185.1214746,620669.0699,6934.0476466,195591.0,205187.3049,89.5103555,132638064.4,129603396.99,6.76,9.48,1126.8066667,25767.286475,1810669.827,36505.74955,1278046.574,1396248.149,49.5995795,461077465.08,559096089.75,4.54,6.46
VNM,KOR,2013,366.51,244.34,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,610.85,122.17,324.99,609.35,97000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328655,VNM,KOR,20933.41667,2359.5194441,655138.041,7233.251507,213709.0,216582.4196,90.573104,164165747.95,147140082.36,6.69,9.24,1094.9825,27373.698389,1867972.252,37306.347289,1370632.955,1440435.336,50.0711645,466392231.85,582607822.91,4.42,6.56
VNM,KOR,2014,72.83,48.55,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,121.38,24.28,1310.4,2457.01,97000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328658,VNM,KOR,21148.0,2546.3795219,697214.1295,7604.9011646,233451.0,230492.3752,91.679578,186918674.89,167053034.32,5.29,8.84,1052.84,29373.095942,1927793.2,38144.622628,1484488.526,1486564.611,50.5390555,484579267.53,597335773.89,3.53,5.53
VNM,KOR,2015,489.11,326.07,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,815.18,163.04,329.99,618.74,97000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328662,VNM,KOR,21697.5675,2577.5653157,745927.7396,8036.000759,239258.0,246596.6325,92.823254,202330416.64,195758017.03,6.05,9.13,1130.9525,28754.932544,1981946.902,38873.967173,1466038.936,1528323.746,50.9839115,432866802.98,552012684.22,3.55,5.93
VNM,KOR,2016,328.22,218.82,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,547.04,109.41,275.09,515.8,97000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328665,VNM,KOR,21935.000833,2735.0604401,795832.3,8466.290571,257096.0,263094.6066,94.0001165,211488189.38,216726897.81,5.9,8.43,1160.7675,29234.756341,2040352.534,39774.629376,1499679.824,1573361.64,51.297839,412454921.09,529762972.36,3.08,5.34
VNM,KOR,2017,507.53,338.36,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,845.89,169.18,1696.08,3180.16,97000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328668,VNM,KOR,22370.08667,2956.1140611,851064.9603,8941.9204846,281354.0,281354.0,95.176977,251062198.66,263447213.47,5.89,8.32,1131.000833,31524.406803,2104820.24,40881.194531,1623074.136,1623074.136,51.4862705,475735384.66,613436693.25,3.26,5.72
VNM,KOR,2018,705.54,470.36,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,1175.9,235.18,617.13,1157.12,97000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328672,VNM,KOR,22602.05,3222.3050435,914596.8609,9503.5570988,310106.0,302357.0435,96.2373195,273234684.27,296642636.85,5.77,8.39,1100.1633333,33410.991006,2166015.864,41943.810345,1725373.445,1670263.455,51.640894,510250237.65,654131162.84,3.17,5.84
VNM,KOR,2019,335.66,223.77,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,559.43,111.89,635.12,1190.85,97000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328676,VNM,KOR,23050.241667,3440.8974878,981904.2612,10104.621912,334365.0,324608.2313,97.1737755,286270839.31,325225902.38,5.4,8.39,1165.3575,31900.553328,2214620.78,42779.851802,1651422.932,1707743.797,51.767846,484505254.22,593957679.71,3.08,5.6
VNM,KOR,2020,382.24,254.83,,,,VERIFIED,,,,,,,,,,,,,,,,,,100_REAL_VERIFIED,999999,637.07,127.41,379.74,712.01,97000000.0,51000000.0,All commodities,IMF_Direction_of_Trade_Statistics,2025-11-19T12:30:54.328679,VNM,KOR,23208.36833,3534.0422007,1010038.125,10298.189807,346616.0,333909.0196,98.079191,293843822.96,351527253.03,4.53,7.6,1180.265833,31707.692502,2198909.92,42402.127027,1644312.785,1695628.8,51.8584815,466456375.49,580512852.86,2.94,5.36
